RECON_ID,EXT_INVOICE_KEY,CUSTOMER_ID,INVOICE_AMOUNT,PAYMENT_TOTAL,DIFFERENCE,MATCH_STATUS,RUN_AT,RUN_ID,RUN_LABEL
022f8f6d-e9c2-4124-b4cb-e8bea349072e,INV0117,28,1543,12099,-10556,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
be07c6ff-5385-44b9-a06b-3ac4b0a867f6,INV0124,48,3511,12703,-9193,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f3d56eb7-950b-4c28-a1ef-efc216614c83,INV0019,24,810,14695,-13885,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2bf335d1-bd0a-4462-a752-32ec2d721c6f,INV0066,2,3921,34932,-31011,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
645e7c2c-d6e8-40ae-a144-2e9e44fa53a4,INV0171,2,3658,34932,-31274,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
25231350-6841-44f3-91b7-1043cf44cc28,INV0058,47,4496,31065,-26569,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e631a88e-cd55-44f6-9a59-34b159bd2a69,INV0010,11,1574,13406,-11832,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f921440e-9466-400f-a467-3be468f02fb4,INV0134,1,3542,16089,-12546,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
313a9b8a-8324-4b0e-bf04-ee7c826298e9,INV0022,38,1286,9960,-8674,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2997f3f6-79d8-415b-a871-c830d94a6afd,INV0152,32,276,1857,-1581,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c29bdbb6-3352-4d9b-b770-ea1f0c0a7db5,INV0138,14,4070,20922,-16852,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
27fdfdce-3070-4a59-9cde-84df7d85ece9,INV0026,12,3668,7337,-3668,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a5a4f2fc-a10a-4f35-b6af-251958e6df99,INV0015,24,352,14695,-14342,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
877d7d18-db78-4bbc-a976-7431ff8572d0,INV0177,44,2251,27466,-25215,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
728708cb-fe14-463d-8ada-1b02812ffd3d,INV0110,35,1914,10938,-9024,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
5c410959-8899-45a3-aece-6166e40a03ed,INV0044,18,1995,14875,-12880,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9d5785d7-a063-457a-84fb-0f0c0d7941ac,INV0160,39,1865,42551,-40686,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
cd86a838-0cd0-41b3-a308-8733e498c948,INV0197,33,1844,16590,-14746,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6c7b3513-e780-40f0-909a-240cc399bd9b,INV0016,3,1465,7877,-6412,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
952cce11-f4ca-4f15-89dd-4ca9ef0a9e84,INV0102,24,3640,14695,-11055,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3bfbfb88-6886-47cc-b86a-b1bb8353524a,INV0146,9,3999,18824,-14825,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
93498d8b-6289-4c19-9e05-c6565779deae,INV0100,7,2513,9615,-7102,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a52bdddd-8ea4-4887-904f-9ecead2f2f9c,INV0144,39,3285,42551,-39266,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a4b52a52-c814-4d76-a1e7-71a8881d9458,INV0105,8,3263,14817,-11554,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ab978341-0630-40e4-a0de-4a14d1ca74e7,INV0112,33,4649,16590,-11942,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
15a300f3-ea30-40c6-a74d-b833fef026f5,INV0200,24,669,14695,-14026,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
90ab2a49-6502-4386-acb3-689b211dd3a2,INV0181,11,4196,13406,-9210,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6f544825-22f2-4b6a-a085-a907255f9fce,INV0039,37,2609,11934,-9324,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
d13204a6-bc2e-4c14-915e-60556d1db311,INV0148,15,1756,20337,-18581,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
172d4699-3d45-448e-b78c-dba220909278,INV0198,42,3813,18109,-14295,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a603bbe9-b0f8-407f-9fcc-c47eaa36c7e1,INV0031,27,542,10513,-9971,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
13f36597-af74-42d1-857e-1b0dd78275e7,INV0194,27,3097,10513,-7416,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
15347f6d-34cd-4d2c-a131-5acfededa0b8,INV0119,9,4271,18824,-14554,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
399fcc6a-9641-4833-9252-ac7c1688ad01,INV0017,22,4551,21855,-17304,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
da045235-cb3e-44e1-bdc5-0a9ae6745908,INV0088,18,2885,14875,-11990,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
fd226cb8-c36e-406a-8ccf-0eaf1b9a98e9,INV0030,49,2725,18961,-16236,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
8db292f7-460d-481b-9962-e88cf90a567d,INV0158,37,283,11934,-11650,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
8bddac0b-490a-4f72-ba56-b1adc871b2f9,INV0028,44,3198,27466,-24268,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
dd0b899f-9555-41dd-b20c-f2495d9aca44,INV0155,32,1504,1857,-353,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
4b6b7c58-8518-4f2e-8195-b24d5c2d19e7,INV0060,14,3202,20922,-17720,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2a884c3d-8225-48f6-a22b-7d9b98763ae7,INV0173,45,2630,29529,-26899,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
508a343d-adeb-42ff-b300-ac719af2f700,INV0184,39,949,42551,-41602,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b98b1724-50cf-44b3-96f7-a245ff9ebcae,INV0091,26,1399,25458,-24059,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
eba8f79e-6135-447d-8bf2-26761083aac0,INV0021,30,4930,28573,-23644,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3d15e124-3cd4-4156-8f37-922d0b4b89bc,INV0051,2,1364,34932,-33568,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f04bc2c7-141f-48dc-8e28-23b6e1997301,INV0156,4,2995,18606,-15611,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
17352b79-a8e4-41b1-8a09-faaa7afaad4c,INV0103,1,1476,16089,-14613,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b80d265c-cf67-4f4f-a227-9a3c0cab9f1b,INV0037,44,3420,27466,-24046,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
0a92c58a-d60c-447c-b436-40c8efa93f91,INV0007,39,4816,42551,-37735,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
0ff31445-1a06-4120-8f13-80a4820ba32b,INV0057,8,556,14817,-14261,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
858a5284-3863-4bca-95ad-6c2cf0a3a553,INV0038,3,181,7877,-7696,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
539465a0-d88c-4afb-9ed9-298d9c61ff6a,INV0136,37,1539,11934,-10395,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a144f348-0cee-45e9-97a3-18cc0c532403,INV0014,40,2563,39989,-37426,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e4d75186-a21c-4064-985d-b6f403cbc586,INV0130,40,2640,39989,-37350,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3111a122-645b-4d5e-a806-215cf7899cc7,INV0114,42,4837,18109,-13272,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2ea160e1-0470-45f7-8e1c-cffe5314b5a5,INV0164,29,1158,34842,-33684,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3055b11b-c219-4b3a-a098-519031da5a9f,INV0111,35,176,10938,-10762,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f9531a45-4033-419c-bb3e-b58bd0077e55,INV0098,1,2563,16089,-13526,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
12f44f29-9122-4c1c-8c2e-4f376071fbc6,INV0140,1,4575,16089,-11514,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a032feb0-a0de-4229-ae18-88a94354b67f,INV0172,42,4882,18109,-13227,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
340bb339-404f-4b0e-8ab1-7d4b4612906b,INV0062,36,1811,21028,-19217,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6c990fa2-dc82-4c89-9499-c39ad40d05ad,INV0082,14,1263,20922,-19659,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
03f46316-7440-40e3-b020-bfc70f3c062b,INV0118,7,1987,9615,-7628,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
25306264-669e-44df-a8ff-8f73237c5fec,INV0168,7,2704,9615,-6912,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e8d41acb-e96a-4eb9-8d97-e16c7868b408,INV0176,28,1427,12099,-10671,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f7666c8c-782d-443d-ba34-effda0147934,INV0094,41,2026,2026,0,MATCHED,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
356e0aeb-af32-427d-9a5f-0bfa66ac0fbb,INV0116,41,4280,2026,2254,PARTIAL,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
579d90fc-c8b7-4740-ab55-49a7b9711563,INV0046,25,774,26147,-25373,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
53da5a09-353d-44d2-a423-3a3abefcdca6,INV0099,25,2927,26147,-23220,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
dfe606c7-1431-40e1-9095-388647048501,INV0005,8,1882,14817,-12935,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
83b28ff9-4408-44fa-9c5a-7d9fe4b6d0aa,INV0120,8,1653,14817,-13164,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
1867244d-df0e-4c8f-ad43-2252aae3ca9f,INV0142,26,2557,25458,-22901,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
4ff0633a-fa9b-4ff7-9036-577d87769d85,INV0079,48,3295,12703,-9409,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ec89314d-07ef-4d21-925c-d3802a5a4241,INV0180,30,4817,28573,-23757,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c94e79cb-0aae-45de-bfb9-db15b7e14dad,INV0069,4,892,18606,-17714,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
859b44b6-22b3-4b2d-ac0a-ac032fbf5522,INV0137,47,4066,31065,-26999,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
10e91a17-4b91-4382-bea3-b72e2ef129be,INV0009,23,2537,23981,-21444,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c2a7b17b-4fa6-4980-ba19-9f3c07a78596,INV0064,40,4496,39989,-35494,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
57031847-b924-4d96-8b06-7c869b744171,INV0049,9,4631,18824,-14193,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
88291d7d-8b83-4589-829e-dd85abdd6465,INV0012,24,281,14695,-14414,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
288bfdfe-87c6-4c8c-a472-7be27b89fc0b,INV0106,24,968,14695,-13727,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9be849f1-cdb6-4b92-8134-ecc83a580369,INV0036,47,2995,31065,-28070,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
18839b70-ea63-4324-b0be-45a3d9763d61,INV0083,23,1694,23981,-22286,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e522495d-0fd8-4e73-bd42-24902ef7dcec,INV0096,15,3193,20337,-17145,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f28a9087-f861-4550-b461-7949a65cb8af,INV0068,42,512,18109,-17597,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
097c29b0-7fb6-4ef3-a852-908f4d5cda09,INV0095,29,4471,34842,-30371,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
1974ec00-6408-42eb-bfd6-dc3047f6ad0e,INV0020,44,2498,27466,-24968,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
7d7df921-c713-477e-9ab2-7c776bd3d714,INV0128,35,4951,10938,-5987,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a1be77cd-4386-4866-a3e3-e6d5d7dd3f64,INV0035,15,300,20337,-20037,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a60486c6-9e35-49a3-9e6e-8c696abb04cd,INV0179,20,224,10405,-10180,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
89647461-d47c-4ad4-959d-0882a64f7a68,INV0163,43,3873,24894,-21021,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
80231373-7430-4a30-8843-4701d27d580d,INV0071,18,3072,14875,-11803,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
8c6fef4c-f474-41a4-bdf0-84400ba0880a,INV0034,16,1014,12253,-11239,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e4974fc2-dc02-45f4-a365-6d8cc78f4b15,INV0151,13,2934,4120,-1186,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e1616e47-e8d0-442a-99aa-c7fc99606061,INV0078,31,3490,6981,-3490,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2eb1e413-840f-4d88-a429-194b33dc799f,INV0175,28,3996,12099,-8102,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
8cf71599-395e-4bd1-bcfc-0753963cec34,INV0161,45,723,29529,-28806,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
7e5ede36-99cb-4d16-a187-15252bfb9af6,INV0183,25,2104,26147,-24043,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6a5e6a02-311e-4629-8668-ebb5f458c7fe,INV0043,39,3486,42551,-39066,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
dc785800-0648-42e6-b84e-610c2e1d97ae,INV0050,26,4399,25458,-21059,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
5ed277e5-f15a-4a47-a159-aa11419fe5ee,INV0139,3,4349,7877,-3528,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3fc67505-a3ac-4430-b920-bb812f81bc31,INV0090,24,1902,14695,-12793,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ef31003f-f306-4992-a889-a1362a88d1f4,INV0125,23,2893,23981,-21087,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
fd2d833c-f1df-4395-b60b-15712b29a93e,INV0080,15,1199,20337,-19138,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ad798e7b-baf5-4c4e-ab6e-ea085bbccdba,INV0013,36,3087,21028,-17942,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b7d83e2e-f437-4029-bff3-e97053bb4f26,INV0001,39,4720,42551,-37831,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
167a1477-f136-49d7-bec2-a366dfeb5d2a,INV0154,49,2759,18961,-16202,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
991a6b63-e980-4d96-8b1e-e54f8795d304,INV0018,2,1274,34932,-33658,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
96af1591-93b9-465e-8957-8c4a4eac777d,INV0107,11,4708,13406,-8698,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9e33b52b-064e-43c5-8052-d99597665368,INV0196,37,1314,11934,-10620,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
67e65f9e-d23f-4570-8cee-f3e007f811b3,INV0147,15,4461,20337,-15876,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
14ecb5b0-894c-4d8a-b962-51e12c0021a6,INV0187,27,2791,10513,-7722,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3f4148a9-e88c-4582-bd2e-2786dc1984a6,INV0042,9,954,18824,-17870,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ea7a901d-163d-4dc1-88fe-d616f138b5f6,INV0101,9,1057,18824,-17768,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6ac3a87b-b991-4912-8a42-4d4e2c3cd182,INV0129,44,786,27466,-26680,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b4ec3c85-d6ec-4787-bec0-385c66746aa0,INV0108,17,4774,7045,-2271,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c24de9cb-de7c-4e36-b2a0-11d666c6b5ce,INV0085,21,3283,40211,-36928,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3d18815d-2d1d-4469-83af-c6e492d013f4,INV0169,22,2749,21855,-19106,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c9ae4008-04b9-4b50-b9c3-6054b81806f7,INV0133,35,3515,10938,-7423,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
bce4a693-67cb-4cbd-a300-d85a88af05c7,INV0040,7,1210,9615,-8405,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
39b043a8-bb66-4b72-843a-d69007d6486e,INV0132,27,3730,10513,-6783,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b6fcfc15-2ec5-4d1c-a4fa-585a93755df1,INV0143,14,4012,20922,-16910,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
4c3792a9-9efe-4909-816a-50596bb25258,INV0188,13,3602,4120,-518,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a1bd6a8e-db7b-4542-b7f8-996ac98e34b8,INV0006,21,4862,40211,-35350,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
0c490fc3-c62a-4259-896f-a591e52942b6,INV0087,45,3322,29529,-26206,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
676350c2-bcc2-467a-b6a4-28bef865ad6e,INV0093,45,4868,29529,-24661,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ede57ef8-c709-4e71-b502-4db51da42d42,INV0097,45,3995,29529,-25534,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
3ac44f32-2f76-4fc0-a1b9-705a70caa4cc,INV0153,39,2381,42551,-40170,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
f8f00863-e6e2-4f32-bc16-e8d92438c849,INV0193,8,2816,14817,-12000,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9688fd9e-dec5-4aa9-a20b-4dd5aad3e515,INV0123,33,4687,16590,-11903,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
a97ac493-51b9-43a0-ad6b-9efdd2ab1f47,INV0190,3,1472,7877,-6405,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c67c7226-52af-41a4-9f82-6e17328a7109,INV0067,6,3246,12914,-9668,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
c6f032cd-4469-42f5-ba5e-bd348c3addf7,INV0126,24,576,14695,-14119,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e3aeb56d-23bf-4dba-9287-bb741c7e22f8,INV0186,1,1326,16089,-14762,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9f8093e2-e707-4c16-b882-e826156fd86a,INV0003,15,2642,20337,-17695,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
ebd3a81e-9bf3-4e62-a4d7-d636ac9136c4,INV0150,42,561,18109,-17548,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
9dacbd64-f6ef-4855-91c3-71b631bbc60d,INV0070,29,4503,34842,-30339,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2ab24854-7986-4595-ad6a-ce321275b12f,INV0145,27,3540,10513,-6973,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
6850368a-c041-4509-bf33-62dbcbe50c82,INV0165,36,3152,21028,-17876,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
05d907fa-0487-4cab-a674-37f0957a8042,INV0074,34,3351,18016,-14664,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
4c42d6a0-3e5a-47ee-b0ec-76ffbd5327bd,INV0024,21,3832,40211,-36379,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
b09cc582-b9e9-4d97-80b6-b7e3669dc944,INV0054,47,2820,31065,-28245,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
0368c2ea-53c6-4b78-8159-1ccc02979533,INV0192,6,3716,12914,-9198,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
2f7bbe6e-1724-4506-94c2-80bd88cfc14e,INV0178,44,484,27466,-26982,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
e5daa994-8e60-4786-b1ab-bef24f6570e0,INV0199,44,171,27466,-27296,OVERPAID,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112,
