EXCEPTION_ID,EXT_INVOICE_KEY,CUSTOMER_ID,ISSUE_TYPE,ISSUE_DETAILS,SUGGESTED_ACTION,RESOLVED,RUN_AT,RUN_ID
5910989c-2d2c-4ad7-a7cf-aaeffb0d6ce4,INV0103,1,OVERPAYMENT,"Invoice amount = 1476, Payments = 16089, Difference = -14613",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
ad9079a4-201b-41e3-87fd-0b9768bf0d48,INV0037,44,OVERPAYMENT,"Invoice amount = 3420, Payments = 27466, Difference = -24046",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
64626277-a463-4a65-a045-470a2ee88f3a,INV0007,39,OVERPAYMENT,"Invoice amount = 4816, Payments = 42551, Difference = -37735",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
bc295d73-ba40-490b-ae60-ddd1fe1db6b7,INV0057,8,OVERPAYMENT,"Invoice amount = 556, Payments = 14817, Difference = -14261",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
556ac131-5e2a-4e58-86f0-6b4a8002d5b7,INV0038,3,OVERPAYMENT,"Invoice amount = 181, Payments = 7877, Difference = -7696",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
c33e7663-02d8-4925-b73e-394a4ec226ae,INV0136,37,OVERPAYMENT,"Invoice amount = 1539, Payments = 11934, Difference = -10395",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
26a1ece4-d323-4389-8136-51b28106fc1a,INV0014,40,OVERPAYMENT,"Invoice amount = 2563, Payments = 39989, Difference = -37426",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
1c558e56-da54-48b0-b01e-7dee03e69f5b,INV0130,40,OVERPAYMENT,"Invoice amount = 2640, Payments = 39989, Difference = -37350",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
2187c82f-5b72-4c47-8f04-1ba55f7026e1,INV0114,42,OVERPAYMENT,"Invoice amount = 4837, Payments = 18109, Difference = -13272",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
3f2662e8-1895-41fd-9ccc-099562359541,INV0164,29,OVERPAYMENT,"Invoice amount = 1158, Payments = 34842, Difference = -33684",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
5adfc338-b98e-4489-a911-3022feb445e1,INV0111,35,OVERPAYMENT,"Invoice amount = 176, Payments = 10938, Difference = -10762",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
8baab1cc-76bf-40b5-8e46-d3e930ea38b0,INV0098,1,OVERPAYMENT,"Invoice amount = 2563, Payments = 16089, Difference = -13526",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
0cf49285-0391-4418-bde2-d64fec454076,INV0140,1,OVERPAYMENT,"Invoice amount = 4575, Payments = 16089, Difference = -11514",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
218de207-2950-465a-b809-83a666a97f69,INV0172,42,OVERPAYMENT,"Invoice amount = 4882, Payments = 18109, Difference = -13227",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
ee6c1b68-53dd-4446-b11f-29b0311acded,INV0062,36,OVERPAYMENT,"Invoice amount = 1811, Payments = 21028, Difference = -19217",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
62add20a-2900-4443-804e-db65e427c14b,INV0082,14,OVERPAYMENT,"Invoice amount = 1263, Payments = 20922, Difference = -19659",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
dadc98e9-50db-42fe-976f-618dae2689f2,INV0118,7,OVERPAYMENT,"Invoice amount = 1987, Payments = 9615, Difference = -7628",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
2f979f29-efbd-4afd-a2aa-154ffcff7944,INV0168,7,OVERPAYMENT,"Invoice amount = 2704, Payments = 9615, Difference = -6912",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d3743e63-793b-43ef-b4dc-d04781e58dcf,INV0176,28,OVERPAYMENT,"Invoice amount = 1427, Payments = 12099, Difference = -10671",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
ce9226fd-5e6a-4611-bb8f-4f13da3e09eb,INV0116,41,PARTIAL_PAYMENT,"Invoice amount = 4280, Payments = 2026, Difference = 2254",Review outstanding balance and initiate collection,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
695eca96-ddd3-4cfa-96d7-6681375c4318,INV0046,25,OVERPAYMENT,"Invoice amount = 774, Payments = 26147, Difference = -25373",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d2f5f6bf-6296-4620-bc75-78aa15c66a33,INV0099,25,OVERPAYMENT,"Invoice amount = 2927, Payments = 26147, Difference = -23220",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
78f9f1dc-68e3-4259-9c96-3abab7eaaafd,INV0005,8,OVERPAYMENT,"Invoice amount = 1882, Payments = 14817, Difference = -12935",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
1b8dcf81-6a4c-4fe6-807c-287754b0ce0b,INV0120,8,OVERPAYMENT,"Invoice amount = 1653, Payments = 14817, Difference = -13164",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d7b60c22-f00f-4138-b282-9ba16b75dad9,INV0142,26,OVERPAYMENT,"Invoice amount = 2557, Payments = 25458, Difference = -22901",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
70ac937d-86e9-485d-b5fe-f2511f98efad,INV0079,48,OVERPAYMENT,"Invoice amount = 3295, Payments = 12703, Difference = -9409",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
2a341c75-6b14-47a4-bbd5-59d8eb11bc24,INV0180,30,OVERPAYMENT,"Invoice amount = 4817, Payments = 28573, Difference = -23757",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
9df8746b-458b-4de0-bfa5-7ff0464905aa,INV0069,4,OVERPAYMENT,"Invoice amount = 892, Payments = 18606, Difference = -17714",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
7dffe1c1-3020-46f1-930b-ae9d2b91dc8b,INV0137,47,OVERPAYMENT,"Invoice amount = 4066, Payments = 31065, Difference = -26999",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
2ae183dc-7412-4e23-9ff9-53669f2466db,INV0009,23,OVERPAYMENT,"Invoice amount = 2537, Payments = 23981, Difference = -21444",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e1139839-9c92-4eff-9486-baccee2de5da,INV0064,40,OVERPAYMENT,"Invoice amount = 4496, Payments = 39989, Difference = -35494",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e33e5132-f2b9-4e43-ad86-69717901673b,INV0049,9,OVERPAYMENT,"Invoice amount = 4631, Payments = 18824, Difference = -14193",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
1c0c1c7e-58c1-4f15-83c2-cf0b847305d3,INV0012,24,OVERPAYMENT,"Invoice amount = 281, Payments = 14695, Difference = -14414",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
3b313c7d-a0ba-419a-81cc-145f6c603912,INV0106,24,OVERPAYMENT,"Invoice amount = 968, Payments = 14695, Difference = -13727",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
078f1ca5-44df-4a3e-a588-a1af68319a93,INV0036,47,OVERPAYMENT,"Invoice amount = 2995, Payments = 31065, Difference = -28070",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
a7fb442d-c060-435a-a586-5734053ac39e,INV0083,23,OVERPAYMENT,"Invoice amount = 1694, Payments = 23981, Difference = -22286",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
95cd5269-0886-4d7f-8824-c7f9e71015ba,INV0096,15,OVERPAYMENT,"Invoice amount = 3193, Payments = 20337, Difference = -17145",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
0ecf25e5-5001-4c50-9894-b9d0747fcf10,INV0068,42,OVERPAYMENT,"Invoice amount = 512, Payments = 18109, Difference = -17597",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d4aa48f9-8ce9-40cf-90c1-4db0d8603ddd,INV0095,29,OVERPAYMENT,"Invoice amount = 4471, Payments = 34842, Difference = -30371",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
f8884dcc-a115-404a-a640-2483de655f08,INV0020,44,OVERPAYMENT,"Invoice amount = 2498, Payments = 27466, Difference = -24968",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
07b0ef3d-0af6-4e3f-bed7-7c097c04a405,INV0128,35,OVERPAYMENT,"Invoice amount = 4951, Payments = 10938, Difference = -5987",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
3884aaf6-2e21-43b2-9f07-378c8ea8bc70,INV0035,15,OVERPAYMENT,"Invoice amount = 300, Payments = 20337, Difference = -20037",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
b1924cbc-f7c6-438b-9908-63ea03d2fdf2,INV0179,20,OVERPAYMENT,"Invoice amount = 224, Payments = 10405, Difference = -10180",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
20492c28-d2a2-474b-8cdf-9c3ecfdddf7c,INV0163,43,OVERPAYMENT,"Invoice amount = 3873, Payments = 24894, Difference = -21021",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
10f7071a-2bd5-44df-8f2a-57154150cd78,INV0071,18,OVERPAYMENT,"Invoice amount = 3072, Payments = 14875, Difference = -11803",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
f4832ed5-cd63-44c4-b482-55c00f7921ef,INV0034,16,OVERPAYMENT,"Invoice amount = 1014, Payments = 12253, Difference = -11239",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
557b63b5-f876-4450-ae45-0b80c857af46,INV0151,13,OVERPAYMENT,"Invoice amount = 2934, Payments = 4120, Difference = -1186",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e81a1f33-51fe-4944-b131-119351b6c42a,INV0078,31,OVERPAYMENT,"Invoice amount = 3490, Payments = 6981, Difference = -3490",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
70666c5e-9cd6-4452-867b-c4d45aab5ea1,INV0175,28,OVERPAYMENT,"Invoice amount = 3996, Payments = 12099, Difference = -8102",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e8bb547c-6035-47e5-986f-599ee57a18cd,INV0161,45,OVERPAYMENT,"Invoice amount = 723, Payments = 29529, Difference = -28806",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
01b89b58-6893-4f66-802a-ea80a045105f,INV0183,25,OVERPAYMENT,"Invoice amount = 2104, Payments = 26147, Difference = -24043",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d4805cf6-c018-4f0c-9f4d-40684b0692a2,INV0043,39,OVERPAYMENT,"Invoice amount = 3486, Payments = 42551, Difference = -39066",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
91b3acbf-1338-452c-bda3-725308af7f57,INV0050,26,OVERPAYMENT,"Invoice amount = 4399, Payments = 25458, Difference = -21059",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
cea31dae-4ad5-444c-a00e-4e7584b6c0cc,INV0139,3,OVERPAYMENT,"Invoice amount = 4349, Payments = 7877, Difference = -3528",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
746e94fa-4a44-4e08-83aa-c043610f0bce,INV0090,24,OVERPAYMENT,"Invoice amount = 1902, Payments = 14695, Difference = -12793",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
8798ea32-320b-4644-9298-389a6c4329b2,INV0125,23,OVERPAYMENT,"Invoice amount = 2893, Payments = 23981, Difference = -21087",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
353f08ca-f752-4454-a62e-4c5b3d049116,INV0080,15,OVERPAYMENT,"Invoice amount = 1199, Payments = 20337, Difference = -19138",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
44c43ef5-4901-48f2-b3ef-5ec4542dae2e,INV0013,36,OVERPAYMENT,"Invoice amount = 3087, Payments = 21028, Difference = -17942",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
6fbecdc5-98e5-476c-a8ba-fd4cc98690ea,INV0001,39,OVERPAYMENT,"Invoice amount = 4720, Payments = 42551, Difference = -37831",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
741a44e4-8a40-4849-af47-29db2845d439,INV0154,49,OVERPAYMENT,"Invoice amount = 2759, Payments = 18961, Difference = -16202",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
4d04ab30-6307-4de3-9741-ed5f072b33ce,INV0018,2,OVERPAYMENT,"Invoice amount = 1274, Payments = 34932, Difference = -33658",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d561a0ae-3389-4ab4-bfe5-b7711d3e8a6f,INV0107,11,OVERPAYMENT,"Invoice amount = 4708, Payments = 13406, Difference = -8698",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
bfbd4d60-7302-4c4c-92b4-c01982b77940,INV0196,37,OVERPAYMENT,"Invoice amount = 1314, Payments = 11934, Difference = -10620",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
6f4e8d8c-31d0-4b5d-84a3-ec23f3dbaa30,INV0147,15,OVERPAYMENT,"Invoice amount = 4461, Payments = 20337, Difference = -15876",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
58a1c2d8-4b58-480f-b7e1-fc17ac57865a,INV0187,27,OVERPAYMENT,"Invoice amount = 2791, Payments = 10513, Difference = -7722",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
43b9b573-077e-4a4b-9d29-3ee2bf411564,INV0042,9,OVERPAYMENT,"Invoice amount = 954, Payments = 18824, Difference = -17870",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
7ec6c58e-b6e4-49c3-818e-105b984c4ddd,INV0101,9,OVERPAYMENT,"Invoice amount = 1057, Payments = 18824, Difference = -17768",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
b6cfe571-5213-462c-b25a-804cd396ed4d,INV0129,44,OVERPAYMENT,"Invoice amount = 786, Payments = 27466, Difference = -26680",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
ff31508f-e886-4cef-84f2-607d3b66cfb2,INV0108,17,OVERPAYMENT,"Invoice amount = 4774, Payments = 7045, Difference = -2271",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
9477f0f6-5369-40db-a070-992ccdba6218,INV0085,21,OVERPAYMENT,"Invoice amount = 3283, Payments = 40211, Difference = -36928",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
91c97608-9346-435c-ab82-cf511431d8b1,INV0169,22,OVERPAYMENT,"Invoice amount = 2749, Payments = 21855, Difference = -19106",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e6db5a48-54bc-4bf7-a096-17529d3daead,INV0133,35,OVERPAYMENT,"Invoice amount = 3515, Payments = 10938, Difference = -7423",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
9d9d8542-6059-4a95-b413-d13bcfd4b714,INV0040,7,OVERPAYMENT,"Invoice amount = 1210, Payments = 9615, Difference = -8405",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
59aba2dc-36bf-4df9-b248-0787e3607be9,INV0132,27,OVERPAYMENT,"Invoice amount = 3730, Payments = 10513, Difference = -6783",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
b0853d89-c801-48de-9382-a832c38994fd,INV0143,14,OVERPAYMENT,"Invoice amount = 4012, Payments = 20922, Difference = -16910",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
93d1d3d0-09fc-43ec-8945-df8e53c8ac0a,INV0188,13,OVERPAYMENT,"Invoice amount = 3602, Payments = 4120, Difference = -518",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
3dd8c459-0e9b-4249-998d-9055bfc6383e,INV0006,21,OVERPAYMENT,"Invoice amount = 4862, Payments = 40211, Difference = -35350",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
56b526e7-c1e4-4821-94e6-09e7b9fef5e2,INV0087,45,OVERPAYMENT,"Invoice amount = 3322, Payments = 29529, Difference = -26206",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
f4fa19df-6fdb-48a3-be9b-b7fca787363b,INV0093,45,OVERPAYMENT,"Invoice amount = 4868, Payments = 29529, Difference = -24661",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
64a8c4ca-88f6-44ab-b82b-1aa86d2ee1dd,INV0097,45,OVERPAYMENT,"Invoice amount = 3995, Payments = 29529, Difference = -25534",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
384e997b-2439-4fe8-8b80-2e450fc94479,INV0153,39,OVERPAYMENT,"Invoice amount = 2381, Payments = 42551, Difference = -40170",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d3f06510-1247-4c00-bb9a-d2ee580ed0e6,INV0193,8,OVERPAYMENT,"Invoice amount = 2816, Payments = 14817, Difference = -12000",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
2f73e381-9237-45eb-ad43-186c6b756711,INV0123,33,OVERPAYMENT,"Invoice amount = 4687, Payments = 16590, Difference = -11903",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
97023477-de38-4341-a5b5-85009b1fb7cf,INV0190,3,OVERPAYMENT,"Invoice amount = 1472, Payments = 7877, Difference = -6405",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
abbf1c92-ff6e-43a1-86ea-d7bcec4a16bb,INV0067,6,OVERPAYMENT,"Invoice amount = 3246, Payments = 12914, Difference = -9668",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
8e88386e-8fcd-4985-bda0-9abd9341c4d2,INV0126,24,OVERPAYMENT,"Invoice amount = 576, Payments = 14695, Difference = -14119",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
8a7d17aa-5704-4951-8497-087bf61bc924,INV0186,1,OVERPAYMENT,"Invoice amount = 1326, Payments = 16089, Difference = -14762",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
68cc020c-2f52-4eda-a926-f0af8a80d605,INV0003,15,OVERPAYMENT,"Invoice amount = 2642, Payments = 20337, Difference = -17695",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d451a65b-a745-45b6-9d0c-150a9a5dc957,INV0150,42,OVERPAYMENT,"Invoice amount = 561, Payments = 18109, Difference = -17548",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
c12074f0-465d-4b55-acfd-3d3cee8c4ee6,INV0070,29,OVERPAYMENT,"Invoice amount = 4503, Payments = 34842, Difference = -30339",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
bd975acd-f8c1-4e1f-99e7-15759cf86ec3,INV0145,27,OVERPAYMENT,"Invoice amount = 3540, Payments = 10513, Difference = -6973",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
eaad56e8-0c18-4bb2-b166-34b07d32856b,INV0165,36,OVERPAYMENT,"Invoice amount = 3152, Payments = 21028, Difference = -17876",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
18c2c112-9fe4-4d3f-8e9d-4981f679befa,INV0074,34,OVERPAYMENT,"Invoice amount = 3351, Payments = 18016, Difference = -14664",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
c3245aa9-2651-481c-bd58-eae4f8054329,INV0024,21,OVERPAYMENT,"Invoice amount = 3832, Payments = 40211, Difference = -36379",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
a2e9a214-1d5d-475e-8a63-8eb918113b5d,INV0054,47,OVERPAYMENT,"Invoice amount = 2820, Payments = 31065, Difference = -28245",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
437a2a8e-d3a7-4fac-a83f-e42f35c5b78a,INV0192,6,OVERPAYMENT,"Invoice amount = 3716, Payments = 12914, Difference = -9198",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
d0faaddf-de7c-49b6-8a07-72ad4bc8712a,INV0178,44,OVERPAYMENT,"Invoice amount = 484, Payments = 27466, Difference = -26982",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
34333015-56bd-4e6c-916b-29249603ac0a,INV0199,44,OVERPAYMENT,"Invoice amount = 171, Payments = 27466, Difference = -27296",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
a881f4b9-effb-4355-a62b-2a3cd0058865,INV0048,50,OVERPAYMENT,"Invoice amount = 656, Payments = 12284, Difference = -11628",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
b4c26246-c0ed-4b80-8c52-26f5feb76530,INV0063,50,OVERPAYMENT,"Invoice amount = 3657, Payments = 12284, Difference = -8626",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
633d91bb-93cc-4160-9d9c-2658c5f81a5c,INV0061,17,OVERPAYMENT,"Invoice amount = 1761, Payments = 7045, Difference = -5284",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
7385abc8-5a1a-4b2f-898b-cba30467b324,INV0027,22,OVERPAYMENT,"Invoice amount = 1902, Payments = 21855, Difference = -19953",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
f338ac34-477c-428c-9247-03810be70a22,INV0047,14,OVERPAYMENT,"Invoice amount = 1771, Payments = 20922, Difference = -19151",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
e58f9c5b-4586-49ec-81d7-db3c44d64225,INV0166,13,OVERPAYMENT,"Invoice amount = 518, Payments = 4120, Difference = -3602",Check for duplicate/refund required,FALSE,2025-09-17T19:10:59.087Z,97d4e95f-9998-4e1f-8b7f-9c4044458112
